id,user_pattern,departure_station,arrival_station,arrival_day,arrival_time,purchase_day,service,service_departure_time,service_arrival_time,seat,price,utility,best_service,best_seat,best_utility
760,Student,60000,04040,2023-09-06,19.401002563479363,1,03163_06-09-2023-16.30,16.5,20.466666666666665,Básico,58.9,24.913125,03143_06-09-2023-14.30,Básico,25.86640625
7600,Tourist,60000,71801,2023-09-06,14.478898677206104,9,03191_06-09-2023-19.00,19,22.583333333333332,Básico,107.35,48.49375,03211_06-09-2023-21.10,Básico,51.44583333333333
7601,Student,60000,71801,2023-09-06,15.948965619105886,3,03151_06-09-2023-15.00,15,17.483333333333334,Básico,67.1,26.0203125,03151_06-09-2023-15.00,Básico,26.0203125
7602,Business,60000,71801,2023-09-06,6.181522489208549,3,,,,,,,03063_06-09-2023-06.30,Premium,100
7603,Business,60000,71801,2023-09-06,7.748702876805611,4,,,,,,,03063_06-09-2023-06.30,Premium,100
7604,Tourist,60000,71801,2023-09-06,23.735522795790388,3,03173_06-09-2023-17.30,17.5,20.7,Básico,68.2,46.01875,03211_06-09-2023-21.10,Básico,51.44583333333333
7605,Business,60000,71801,2023-09-06,8.83085361635549,2,,,,,,,03063_06-09-2023-06.30,Premium,100
7606,Tourist,60000,71801,2023-09-06,16.363863197149527,1,03163_06-09-2023-16.30,16.5,20.466666666666665,Básico,79.6,45.1025,03211_06-09-2023-21.10,Básico,51.44583333333333
7607,Business,60000,71801,2023-09-06,9.90055459731451,2,,,,,,,03063_06-09-2023-06.30,Premium,100
7608,Business,60000,71801,2023-09-06,6.86340075399684,4,,,,,,,03063_06-09-2023-06.30,Premium,100
7609,Business,60000,71801,2023-09-06,7.170112193240105,6,03083_06-09-2023-08.30,8.5,11.25,Básico,56.85,81.2,03063_06-09-2023-06.30,Premium,100
761,Student,60000,04040,2023-09-06,17.962739319974922,0,03183_06-09-2023-18.30,18.5,21.333333333333332,Elige,58.9,24.36875,03143_06-09-2023-14.30,Básico,25.86640625
7610,Student,60000,71801,2023-09-06,20.227406754127013,3,03151_06-09-2023-15.00,15,17.483333333333334,Básico,67.1,26.0203125,03151_06-09-2023-15.00,Básico,26.0203125
7611,Business,60000,71801,2023-09-06,9.79414075272275,4,,,,,,,03063_06-09-2023-06.30,Premium,100
7612,Business,60000,71801,2023-09-06,6.007974470011101,4,,,,,,,03063_06-09-2023-06.30,Premium,100
7613,Business,60000,71801,2023-09-06,6.200817521375939,5,03081_06-09-2023-08.00,8,10.5,Básico,46.95,79,03063_06-09-2023-06.30,Premium,100
7614,Tourist,60000,71801,2023-09-06,14.244741074645146,14,03211_06-09-2023-21.10,21.166666666666668,23.666666666666668,Básico,34.1,51.44583333333333,03211_06-09-2023-21.10,Básico,51.44583333333333
7615,Business,60000,71801,2023-09-06,7.9015504560539505,6,03083_06-09-2023-08.30,8.5,11.25,Básico,56.85,81.2,03063_06-09-2023-06.30,Premium,100
7616,Business,60000,71801,2023-09-06,6.492483093101329,6,03083_06-09-2023-08.30,8.5,11.25,Básico,56.85,81.2,03063_06-09-2023-06.30,Premium,100
7617,Business,60000,71801,2023-09-06,9.682585914045335,3,,,,,,,03063_06-09-2023-06.30,Premium,100
7618,Student,60000,71801,2023-09-06,22.773079963503303,0,03161_06-09-2023-16.00,16,18.5,Elige,60.4,25.51875,03151_06-09-2023-15.00,Básico,26.0203125
7619,Business,60000,71801,2023-09-06,7.787248980186007,5,03081_06-09-2023-08.00,8,10.5,Básico,46.95,79,03063_06-09-2023-06.30,Premium,100
762,Student,60000,04040,2023-09-06,10.166135057894563,2,03153_06-09-2023-15.30,15.5,18.7,Básico,58.9,25.5721875,03143_06-09-2023-14.30,Básico,25.86640625
7620,Tourist,60000,71801,2023-09-06,7.5155588349418965,4,06307_06-09-2023-18.00,18,20.5,Básico,39,46.3,03211_06-09-2023-21.10,Básico,51.44583333333333
7621,Tourist,60000,71801,2023-09-06,15.072979297495882,6,03183_06-09-2023-18.30,18.5,21.333333333333332,Básico,68.2,47.225,03211_06-09-2023-21.10,Básico,51.44583333333333
7622,Tourist,60000,71801,2023-09-06,7.2143888961706715,11,03203_06-09-2023-20.40,20.666666666666668,23.916666666666668,Elige,34.1,51.13333333333334,03211_06-09-2023-21.10,Básico,51.44583333333333
7623,Tourist,60000,71801,2023-09-06,11.154136102031728,7,03183_06-09-2023-18.30,18.5,21.333333333333332,Básico,68.2,47.225,03211_06-09-2023-21.10,Básico,51.44583333333333
7624,Student,60000,71801,2023-09-06,13.642053853526313,0,03161_06-09-2023-16.00,16,18.5,Elige,60.4,25.51875,03151_06-09-2023-15.00,Básico,26.0203125
7625,Tourist,60000,71801,2023-09-06,10.562326382234158,13,03211_06-09-2023-21.10,21.166666666666668,23.666666666666668,Básico,34.1,51.44583333333333,03211_06-09-2023-21.10,Básico,51.44583333333333
7626,Business,60000,71801,2023-09-06,9.211188155693101,5,03081_06-09-2023-08.00,8,10.5,Básico,46.95,79,03063_06-09-2023-06.30,Premium,100
7627,Business,60000,71801,2023-09-06,6.216926200064946,3,,,,,,,03063_06-09-2023-06.30,Premium,100
7628,Business,60000,71801,2023-09-06,9.50737309157537,2,,,,,,,03063_06-09-2023-06.30,Premium,100
7629,Student,60000,71801,2023-09-06,1.033920761799859,3,03151_06-09-2023-15.00,15,17.483333333333334,Básico,67.1,26.0203125,03151_06-09-2023-15.00,Básico,26.0203125
763,Student,60000,04040,2023-09-06,20.875404354399365,2,03153_06-09-2023-15.30,15.5,18.7,Básico,58.9,25.5721875,03143_06-09-2023-14.30,Básico,25.86640625
7630,Student,60000,71801,2023-09-06,20.595020910015432,3,03151_06-09-2023-15.00,15,17.483333333333334,Básico,67.1,26.0203125,03151_06-09-2023-15.00,Básico,26.0203125
7631,Tourist,60000,71801,2023-09-06,11.42687176180953,6,03183_06-09-2023-18.30,18.5,21.333333333333332,Básico,68.2,47.225,03211_06-09-2023-21.10,Básico,51.44583333333333
7632,Tourist,60000,71801,2023-09-06,15.133981998654775,8,03191_06-09-2023-19.00,19,22.583333333333332,Básico,107.35,48.49375,03211_06-09-2023-21.10,Básico,51.44583333333333
7633,Business,60000,71801,2023-09-06,6.745984404925553,2,,,,,,,03063_06-09-2023-06.30,Premium,100
7634,Tourist,60000,71801,2023-09-06,18.065653574973787,6,03183_06-09-2023-18.30,18.5,21.333333333333332,Básico,68.2,47.225,03211_06-09-2023-21.10,Básico,51.44583333333333
7635,Business,60000,71801,2023-09-06,7.180595084124618,4,,,,,,,03063_06-09-2023-06.30,Premium,100
7636,Tourist,60000,71801,2023-09-06,12.474750262849108,5,06307_06-09-2023-18.00,18,20.5,Básico,39,46.3,03211_06-09-2023-21.10,Básico,51.44583333333333
7637,Tourist,60000,71801,2023-09-06,20.996372424467665,5,06307_06-09-2023-18.00,18,20.5,Básico,39,46.3,03211_06-09-2023-21.10,Básico,51.44583333333333
7638,Business,60000,71801,2023-09-06,9.006059259447325,3,,,,,,,03063_06-09-2023-06.30,Premium,100
7639,Tourist,60000,71801,2023-09-06,19.843536311080435,14,03211_06-09-2023-21.10,21.166666666666668,23.666666666666668,Básico,34.1,51.44583333333333,03211_06-09-2023-21.10,Básico,51.44583333333333
764,Student,60000,04040,2023-09-06,19.321849188362155,2,03153_06-09-2023-15.30,15.5,18.7,Básico,58.9,25.5721875,03143_06-09-2023-14.30,Básico,25.86640625
7640,Business,60000,71801,2023-09-06,7.9959726902878385,5,03081_06-09-2023-08.00,8,10.5,Básico,46.95,79,03063_06-09-2023-06.30,Premium,100
7641,Business,60000,71801,2023-09-06,9.677385001599834,6,03083_06-09-2023-08.30,8.5,11.25,Básico,56.85,81.2,03063_06-09-2023-06.30,Premium,100
7642,Business,60000,71801,2023-09-06,7.933310381825753,3,,,,,,,03063_06-09-2023-06.30,Premium,100
7643,Business,60000,71801,2023-09-06,8.612675111730946,2,,,,,,,03063_06-09-2023-06.30,Premium,100
7644,Tourist,60000,71801,2023-09-06,11.026825014865606,6,03183_06-09-2023-18.30,18.5,21.333333333333332,Básico,68.2,47.225,03211_06-09-2023-21.10,Básico,51.44583333333333
7645,Tourist,60000,71801,2023-09-06,6.195397521023275,9,03191_06-09-2023-19.00,19,22.583333333333332,Básico,107.35,48.49375,03211_06-09-2023-21.10,Básico,51.44583333333333
7646,Tourist,60000,71801,2023-09-06,19.80432626956945,5,06307_06-09-2023-18.00,18,20.5,Básico,39,46.3,03211_06-09-2023-21.10,Básico,51.44583333333333
7647,Tourist,60000,71801,2023-09-06,10.832028131297589,3,03173_06-09-2023-17.30,17.5,20.7,Básico,68.2,46.01875,03211_06-09-2023-21.10,Básico,51.44583333333333
7648,Business,60000,71801,2023-09-06,7.3519494331615345,2,,,,,,,03063_06-09-2023-06.30,Premium,100
7649,Business,60000,71801,2023-09-06,7.480560647523227,2,,,,,,,03063_06-09-2023-06.30,Premium,100
765,Student,60000,04040,2023-09-06,16.479040794007176,0,03183_06-09-2023-18.30,18.5,21.333333333333332,Elige,58.9,24.36875,03143_06-09-2023-14.30,Básico,25.86640625
7650,Student,60000,71801,2023-09-06,19.588920248589744,3,03151_06-09-2023-15.00,15,17.483333333333334,Básico,67.1,26.0203125,03151_06-09-2023-15.00,Básico,26.0203125
7651,Business,60000,71801,2023-09-06,7.106638414226638,4,,,,,,,03063_06-09-2023-06.30,Premium,100
7652,Business,60000,71801,2023-09-06,7.132223941684867,5,03081_06-09-2023-08.00,8,10.5,Básico,46.95,79,03063_06-09-2023-06.30,Premium,100
7653,Business,60000,71801,2023-09-06,8.491817475926725,6,03083_06-09-2023-08.30,8.5,11.25,Básico,56.85,81.2,03063_06-09-2023-06.30,Premium,100
7654,Student,60000,71801,2023-09-06,17.765048977095056,3,03151_06-09-2023-15.00,15,17.483333333333334,Básico,67.1,26.0203125,03151_06-09-2023-15.00,Básico,26.0203125
7655,Tourist,60000,71801,2023-09-06,12.943708407158324,10,06309_06-09-2023-19.30,19.5,23.85,Básico,39,49.868125,03211_06-09-2023-21.10,Básico,51.44583333333333
7656,Business,60000,71801,2023-09-06,9.042413126475402,3,,,,,,,03063_06-09-2023-06.30,Premium,100
7657,Student,60000,71801,2023-09-06,17.22652639482772,0,03161_06-09-2023-16.00,16,18.5,Elige,60.4,25.51875,03151_06-09-2023-15.00,Básico,26.0203125
7658,Business,60000,71801,2023-09-06,8.168323495632341,5,03081_06-09-2023-08.00,8,10.5,Básico,46.95,79,03063_06-09-2023-06.30,Premium,100
7659,Business,60000,71801,2023-09-06,8.907553010389975,4,,,,,,,03063_06-09-2023-06.30,Premium,100
766,Tourist,60000,04040,2023-09-06,20.663478470508068,14,03203_06-09-2023-20.40,20.666666666666668,23.916666666666668,Básico,36.8,51.13333333333334,03203_06-09-2023-20.40,Básico,51.13333333333334
7660,Business,60000,71801,2023-09-06,7.932544891539511,6,03083_06-09-2023-08.30,8.5,11.25,Básico,56.85,81.2,03063_06-09-2023-06.30,Premium,100
7661,Business,60000,71801,2023-09-06,7.444811390678387,4,,,,,,,03063_06-09-2023-06.30,Premium,100
7662,Business,60000,71801,2023-09-06,7.685873071936646,6,03083_06-09-2023-08.30,8.5,11.25,Básico,56.85,81.2,03063_06-09-2023-06.30,Premium,100
7663,Student,60000,71801,2023-09-06,15.103088503310836,1,03161_06-09-2023-16.00,16,18.5,Básico,46.95,25.51875,03151_06-09-2023-15.00,Básico,26.0203125
7664,Tourist,60000,71801,2023-09-06,13.178186473901267,8,03191_06-09-2023-19.00,19,22.583333333333332,Básico,107.35,48.49375,03211_06-09-2023-21.10,Básico,51.44583333333333
7665,Tourist,60000,71801,2023-09-06,13.221768368030801,6,03183_06-09-2023-18.30,18.5,21.333333333333332,Básico,68.2,47.225,03211_06-09-2023-21.10,Básico,51.44583333333333
7666,Tourist,60000,71801,2023-09-06,19.318225780215876,14,03211_06-09-2023-21.10,21.166666666666668,23.666666666666668,Básico,34.1,51.44583333333333,03211_06-09-2023-21.10,Básico,51.44583333333333
7667,Tourist,60000,71801,2023-09-06,19.742483331466666,6,03183_06-09-2023-18.30,18.5,21.333333333333332,Básico,68.2,47.225,03211_06-09-2023-21.10,Básico,51.44583333333333
7668,Tourist,60000,71801,2023-09-06,0.9681856727010114,9,03191_06-09-2023-19.00,19,22.583333333333332,Básico,107.35,48.49375,03211_06-09-2023-21.10,Básico,51.44583333333333
7669,Business,60000,71801,2023-09-06,8.582100335947903,4,,,,,,,03063_06-09-2023-06.30,Premium,100
767,Student,60000,04040,2023-09-06,19.416354504986543,2,03153_06-09-2023-15.30,15.5,18.7,Básico,58.9,25.5721875,03143_06-09-2023-14.30,Básico,25.86640625
7670,Business,60000,71801,2023-09-06,8.998433870136916,3,,,,,,,03063_06-09-2023-06.30,Premium,100
7671,Business,60000,71801,2023-09-06,7.840358023600642,5,03081_06-09-2023-08.00,8,10.5,Básico,46.95,79,03063_06-09-2023-06.30,Premium,100
7672,Business,60000,71801,2023-09-06,8.409137379598837,2,,,,,,,03063_06-09-2023-06.30,Premium,100
7673,Student,60000,71801,2023-09-06,17.10937449123685,2,03151_06-09-2023-15.00,15,17.483333333333334,Elige,80.5,26.0203125,03151_06-09-2023-15.00,Básico,26.0203125
7674,Tourist,60000,71801,2023-09-06,10.13233555291925,11,03203_06-09-2023-20.40,20.666666666666668,23.916666666666668,Elige,34.1,51.13333333333334,03211_06-09-2023-21.10,Básico,51.44583333333333
7675,Tourist,60000,71801,2023-09-06,7.599322596280913,5,06307_06-09-2023-18.00,18,20.5,Básico,39,46.3,03211_06-09-2023-21.10,Básico,51.44583333333333
7676,Business,60000,71801,2023-09-06,8.24185136106246,5,03081_06-09-2023-08.00,8,10.5,Básico,46.95,79,03063_06-09-2023-06.30,Premium,100
7677,Business,60000,71801,2023-09-06,8.456923196557875,5,03081_06-09-2023-08.00,8,10.5,Básico,46.95,79,03063_06-09-2023-06.30,Premium,100
7678,Business,60000,71801,2023-09-06,8.451144133016038,2,,,,,,,03063_06-09-2023-06.30,Premium,100
7679,Business,60000,71801,2023-09-06,6.0309112058430525,6,03083_06-09-2023-08.30,8.5,11.25,Básico,56.85,81.2,03063_06-09-2023-06.30,Premium,100
768,Student,60000,04040,2023-09-06,17.506485935378347,3,03143_06-09-2023-14.30,14.5,18.416666666666668,Básico,36.8,25.86640625,03143_06-09-2023-14.30,Básico,25.86640625
7680,Business,60000,71801,2023-09-06,8.68073990969451,5,03081_06-09-2023-08.00,8,10.5,Básico,46.95,79,03063_06-09-2023-06.30,Premium,100
7681,Tourist,60000,71801,2023-09-06,9.183684076054124,9,03191_06-09-2023-19.00,19,22.583333333333332,Básico,107.35,48.49375,03211_06-09-2023-21.10,Básico,51.44583333333333
7682,Business,60000,71801,2023-09-06,7.7862163266578115,2,,,,,,,03063_06-09-2023-06.30,Premium,100
7683,Student,60000,71801,2023-09-06,17.368562122149314,2,03151_06-09-2023-15.00,15,17.483333333333334,Elige,80.5,26.0203125,03151_06-09-2023-15.00,Básico,26.0203125
7684,Business,60000,71801,2023-09-06,7.0775831818635835,6,03083_06-09-2023-08.30,8.5,11.25,Básico,56.85,81.2,03063_06-09-2023-06.30,Premium,100
7685,Tourist,60000,71801,2023-09-06,15.868534330777106,1,03163_06-09-2023-16.30,16.5,20.466666666666665,Básico,79.6,45.1025,03211_06-09-2023-21.10,Básico,51.44583333333333
7686,Business,60000,71801,2023-09-06,9.084206239586685,6,03083_06-09-2023-08.30,8.5,11.25,Básico,56.85,81.2,03063_06-09-2023-06.30,Premium,100
7687,Business,60000,71801,2023-09-06,9.559912932777198,5,03081_06-09-2023-08.00,8,10.5,Básico,46.95,79,03063_06-09-2023-06.30,Premium,100
7688,Business,60000,71801,2023-09-06,7.517141749292547,5,03081_06-09-2023-08.00,8,10.5,Básico,46.95,79,03063_06-09-2023-06.30,Premium,100
7689,Tourist,60000,71801,2023-09-06,14.773683035392017,10,06309_06-09-2023-19.30,19.5,23.85,Básico,39,49.868125,03211_06-09-2023-21.10,Básico,51.44583333333333
769,Business,60000,04040,2023-09-06,7.940599097409353,5,03073_06-09-2023-07.30,7.5,10.7,Elige,92,98.6,03073_06-09-2023-07.30,Básico,98.6
7690,Business,60000,71801,2023-09-06,8.570403681178577,3,,,,,,,03063_06-09-2023-06.30,Premium,100
7691,Tourist,60000,71801,2023-09-06,17.21602357956531,1,03163_06-09-2023-16.30,16.5,20.466666666666665,Básico,79.6,45.1025,03211_06-09-2023-21.10,Básico,51.44583333333333
7692,Business,60000,71801,2023-09-06,6.034277494695172,5,03081_06-09-2023-08.00,8,10.5,Básico,46.95,79,03063_06-09-2023-06.30,Premium,100
7693,Student,60000,71801,2023-09-06,19.66357287238526,3,03151_06-09-2023-15.00,15,17.483333333333334,Básico,67.1,26.0203125,03151_06-09-2023-15.00,Básico,26.0203125
7694,Business,60000,71801,2023-09-06,6.673836428481839,5,03081_06-09-2023-08.00,8,10.5,Básico,46.95,79,03063_06-09-2023-06.30,Premium,100
7695,Tourist,60000,71801,2023-09-06,14.046186585920085,3,03173_06-09-2023-17.30,17.5,20.7,Básico,68.2,46.01875,03211_06-09-2023-21.10,Básico,51.44583333333333
7696,Tourist,60000,71801,2023-09-06,15.024648654980936,2,03173_06-09-2023-17.30,17.5,20.7,Elige,79.6,46.01875,03211_06-09-2023-21.10,Básico,51.44583333333333
7697,Business,60000,71801,2023-09-06,9.329788065755114,5,03081_06-09-2023-08.00,8,10.5,Básico,46.95,79,03063_06-09-2023-06.30,Premium,100
7698,Business,60000,71801,2023-09-06,6.619483516153991,5,03081_06-09-2023-08.00,8,10.5,Básico,46.95,79,03063_06-09-2023-06.30,Premium,100
7699,Business,60000,71801,2023-09-06,7.528970374690439,3,,,,,,,03063_06-09-2023-06.30,Premium,100
77,Tourist,60000,04040,2023-09-06,16.252125587885796,2,03183_06-09-2023-18.30,18.5,21.333333333333332,Básico,51.5,47.225,03203_06-09-2023-20.40,Básico,51.13333333333334
770,Student,60000,04040,2023-09-06,19.008256910538194,3,03143_06-09-2023-14.30,14.5,18.416666666666668,Básico,36.8,25.86640625,03143_06-09-2023-14.30,Básico,25.86640625
7700,Tourist,60000,71801,2023-09-06,12.953317889027252,12,03203_06-09-2023-20.40,20.666666666666668,23.916666666666668,Básico,22.75,51.13333333333334,03211_06-09-2023-21.10,Básico,51.44583333333333
7701,Student,60000,71801,2023-09-06,19.887449628553032,1,03161_06-09-2023-16.00,16,18.5,Básico,46.95,25.51875,03151_06-09-2023-15.00,Básico,26.0203125
7702,Business,60000,71801,2023-09-06,8.459985487550533,6,03083_06-09-2023-08.30,8.5,11.25,Básico,56.85,81.2,03063_06-09-2023-06.30,Premium,100
7703,Business,60000,71801,2023-09-06,7.065548366435573,4,,,,,,,03063_06-09-2023-06.30,Premium,100
7704,Business,60000,71801,2023-09-06,6.453550409020153,6,03083_06-09-2023-08.30,8.5,11.25,Básico,56.85,81.2,03063_06-09-2023-06.30,Premium,100
7705,Business,60000,71801,2023-09-06,6.994713903372755,4,,,,,,,03063_06-09-2023-06.30,Premium,100
7706,Business,60000,71801,2023-09-06,7.178760392729428,4,,,,,,,03063_06-09-2023-06.30,Premium,100
7707,Student,60000,71801,2023-09-06,19.452543875728914,3,03151_06-09-2023-15.00,15,17.483333333333334,Básico,67.1,26.0203125,03151_06-09-2023-15.00,Básico,26.0203125
7708,Business,60000,71801,2023-09-06,7.832402948272539,3,,,,,,,03063_06-09-2023-06.30,Premium,100
7709,Business,60000,71801,2023-09-06,6.90727410206292,6,03083_06-09-2023-08.30,8.5,11.25,Básico,56.85,81.2,03063_06-09-2023-06.30,Premium,100
771,Business,60000,04040,2023-09-06,8.306561547982433,2,,,,,,,03073_06-09-2023-07.30,Básico,98.6
7710,Business,60000,71801,2023-09-06,7.358866215350242,4,,,,,,,03063_06-09-2023-06.30,Premium,100
7711,Business,60000,71801,2023-09-06,8.20704518099126,5,03081_06-09-2023-08.00,8,10.5,Básico,46.95,79,03063_06-09-2023-06.30,Premium,100
7712,Business,60000,71801,2023-09-06,8.609436816846333,4,,,,,,,03063_06-09-2023-06.30,Premium,100
7713,Business,60000,71801,2023-09-06,7.678492618514321,4,,,,,,,03063_06-09-2023-06.30,Premium,100
7714,Student,60000,71801,2023-09-06,13.792638149744608,1,03161_06-09-2023-16.00,16,18.5,Básico,46.95,25.51875,03151_06-09-2023-15.00,Básico,26.0203125
7715,Business,60000,71801,2023-09-06,8.442937914227292,5,03081_06-09-2023-08.00,8,10.5,Básico,46.95,79,03063_06-09-2023-06.30,Premium,100
7716,Business,60000,71801,2023-09-06,9.181073221358055,2,,,,,,,03063_06-09-2023-06.30,Premium,100
7717,Business,60000,71801,2023-09-06,6.66343997428433,5,03081_06-09-2023-08.00,8,10.5,Básico,46.95,79,03063_06-09-2023-06.30,Premium,100
7718,Business,60000,71801,2023-09-06,8.758121304062648,3,,,,,,,03063_06-09-2023-06.30,Premium,100
7719,Business,60000,71801,2023-09-06,7.98741118141478,4,,,,,,,03063_06-09-2023-06.30,Premium,100
772,Student,60000,04040,2023-09-06,19.021015466503787,1,03163_06-09-2023-16.30,16.5,20.466666666666665,Básico,58.9,24.913125,03143_06-09-2023-14.30,Básico,25.86640625
7720,Business,60000,71801,2023-09-06,9.4450206178403,5,03081_06-09-2023-08.00,8,10.5,Básico,46.95,79,03063_06-09-2023-06.30,Premium,100
7721,Business,60000,71801,2023-09-06,7.286712723744547,6,03083_06-09-2023-08.30,8.5,11.25,Básico,56.85,81.2,03063_06-09-2023-06.30,Premium,100
7722,Business,60000,71801,2023-09-06,9.913133405135602,4,,,,,,,03063_06-09-2023-06.30,Premium,100
7723,Tourist,60000,71801,2023-09-06,17.57947980566664,3,03173_06-09-2023-17.30,17.5,20.7,Básico,68.2,46.01875,03211_06-09-2023-21.10,Básico,51.44583333333333
7724,Business,60000,71801,2023-09-06,6.383852313420196,3,,,,,,,03063_06-09-2023-06.30,Premium,100
7725,Business,60000,71801,2023-09-06,9.214653235440693,3,,,,,,,03063_06-09-2023-06.30,Premium,100
7726,Business,60000,71801,2023-09-06,8.99754225148398,2,,,,,,,03063_06-09-2023-06.30,Premium,100
